time,open,high,low,close,Volume
1726207200,40.54,41.54,40.16,41.5,21565680
1726466400,41.5,41.66,40.68,40.82,18084137
1726552800,40.96,41.66,40.94,41.48,18329674
1726639200,41.18,41.48,40.9,41.18,16542417
1726725600,41.6,42.12,41.4,41.9,24972608
1726812000,41.9,42.5,41.88,42.2,26868741
1727071200,42.44,42.7,41.94,42.1,16638876
1727157600,42.18,43.1,42.1,42.66,25721966
1727244000,42.66,42.88,41.9,42.04,21952972
1727330400,42.12,42.84,41.56,41.7,25822234
1727416800,41.7,42.76,41.58,42.68,22293637
1727676000,42.44,43.58,42.4,43.1,51868391
1727762400,43.2,43.4,40.6,41.12,36255520
1727848800,41,41.42,39.86,39.86,25580792
1727935200,39.98,40.38,39.12,39.12,30347563
1728021600,39.34,39.76,38.92,39.76,22277920
1728280800,39.82,40.22,39.12,39.24,21950309
1728367200,39.18,39.72,39.06,39.16,21522721
1728453600,39.14,39.48,38.68,39.48,21724476
1728540000,39.48,39.86,38.6,38.6,27305005
1728626400,38.64,39.2,37.7,37.78,38047401
1728885600,37.9,38.16,37.48,37.66,31704305
1728972000,37.72,38.62,37.68,38.56,28164720
1729058400,38.36,40.08,38.36,40.04,34642710
1729144800,39.8,41.28,39.8,41.14,40808038
1729231200,41.08,41.34,39.48,39.64,28225210
1729490400,39.5,40.12,38.76,38.82,22066901
1729576800,38.9,39.7,38.56,39.64,21399653
1729663200,39.42,39.64,38.32,38.4,30602295
1729749600,38.64,39.48,38.64,39.2,17992674
1729836000,39,39.74,38.78,39.5,21236423
1730095200,39.58,39.98,39.52,39.96,8240408
1730268000,39.92,40.44,39.8,40.24,22426761
1730354400,40,40.3,39.02,39.14,23215628
1730440800,39.2,39.82,39.1,39.34,20889018
1730700000,38.9,39.02,38.06,38.3,19349834
1730786400,38.32,38.9,37.96,38.62,18029762
1730872800,38.62,39.96,38.32,39.58,27542399
1730959200,39.58,40.06,39.1,40.06,19265400
1731045600,39.9,40.82,39.76,40.8,29679945
1731304800,40.2,40.72,40.14,40.34,24132440
1731391200,40.3,40.66,39.98,40.04,20545176
1731477600,40,41.12,39.62,40.42,32660034
1731564000,40.52,41.14,40.34,41.14,27091489
1731650400,41.22,41.56,40.78,40.88,27335063
1731909600,40.92,41.34,40.36,40.86,19527033
1731996000,40.96,41.14,39.72,39.92,23642210
1732082400,40.12,40.4,38.86,38.94,16456775
1732168800,39,40.3,39,40.18,22759674
1732255200,40.16,40.82,39.88,40.74,29205468
1732514400,40.98,41.68,40.76,41.04,36526912
1732600800,40.96,41.1,40.34,40.54,24975527
1732687200,40.74,41.12,40.18,40.34,27533733
1732773600,40.22,40.52,40.08,40.36,19239718
1732860000,40.36,40.98,39.98,40.56,36459910
1733119200,40.38,41.46,40.24,41.22,37642270
1733205600,41.24,41.78,40.94,41.1,45149758
1733292000,41.16,41.74,41.14,41.32,40829229
1733378400,41.44,41.64,41.1,41.36,29894443
1733464800,41.7,42,41.52,41.64,46397129
1733724000,42,43.4,42,43.2,69559369
1733810400,43.08,43.2,42.1,42.4,30655046
1733896800,42.4,42.96,42.12,42.54,29643986
1733983200,42.96,43.12,42.12,42.32,24570628
1734069600,42.08,43.08,42.08,43.08,32722498
1734328800,42.06,42.2,41.76,41.8,45225364
1734415200,41.8,41.98,40.96,41.18,39058292
1734501600,41.38,41.88,41.2,41.72,40348245
1734588000,41.74,42.58,41.6,42.26,56686315
1734674400,42.38,44.08,42.14,43.6,72604795
1734933600,43.84,45,43.44,44.28,69183873
1735020000,44.24,44.34,43.1,43.38,49633906
1735106400,43.78,43.94,43.44,43.44,28136051
1735192800,43.56,43.66,43.08,43.4,35079613
1735279200,43.7,44.56,43.68,43.7,48158512
1735538400,43.74,44.26,42.76,42.8,27321958
1735624800,42.7,42.7,41.44,41.52,59947157
1735797600,41.76,41.96,41.38,41.68,39616000
1735884000,41.76,42.56,41.72,42.54,38835776
1736143200,42.62,43,41.52,42.14,42872412
1736229600,42.16,42.62,41.86,41.88,31582376
1736316000,41.9,42.12,41.24,41.26,31163147
